id. Response ID;submitdate. Date submitted;Month Year[subm...Date submitted];Month[Month Yea...ate submitted]];Year[Month Year...ate submitted]];lastpage. Last page;Carmain;Previous PHEVs;Previous BEVs;Previous HEVs;Previous CNGs;Household Income;Importance of reducing greenhouse gas emissions (-3 not important, 3 important);Home ownership (own 1);Home Type (detached 1);Highest Level of Education;Longest trip in the last 12 months;Number of trips over 200 miles in the last 12 months;One-way commute distance;Number of people in the household;Age;Gender (Male 1);Number of vehicles in the household;Annual VMT Estimate ;FCV, BEV Dummy
FCV_1_179;09.06.2017 11:58;Jun 17;6;2017;42;2016 Toyota Mirai;0;0;0;0;175000;0;1;1;3;115,95;0;47,62;3;35;0;3;10221,33333;0
FCV_1_180;;;;;11;2017 Honda Clarity;0;0;0;0;;;;;;;;;;;;4;;0
FCV_1_181;09.06.2017 12:10;Jun 17;6;2017;42;2016 Toyota Mirai;1;0;0;0;175000;2,78;1;0;4;117,52;2;3,82;1;65;0;2;8800;0
FCV_1_182;09.06.2017 15:52;Jun 17;6;2017;42;2016 Toyota Mirai;0;0;1;0;;2,75;1;1;4;;0;17,17;3;35;0;3;10920;0
FCV_1_183;09.06.2017 16:17;Jun 17;6;2017;42;-3;;;;;;;;;;;;;;;;1;;
FCV_1_184;09.06.2017 16:42;Jun 17;6;2017;42;2015 Hyundai Tucson;;;;;;;;;;;;;;;;1;;0
FCV_1_185;09.06.2017 16:59;Jun 17;6;2017;42;2015 Hyundai Tuscan;0;0;0;0;325000;1,55;1;1;4;243,04;0;8,19;2;35;0;2;15333,33333;0
FCV_1_186;;;;;3;2017 Toyota Mirai;;;;;;;;;;;;;;;;1;;0
FCV_1_187;;;;;29;2016 Toyota Mirai;0;0;0;0;;;;;;42,47;30;;2;55;1;2;;0
FCV_1_188;09.06.2017 19:35;Jun 17;6;2017;42;2017 Toyota Mirai;0;0;1;0;125000;2,61;1;0;4;148,9;2;33,27;3;55;1;4;12428,57143;0
FCV_1_189;;;;;10;2017 Toyota Mirai;0;0;0;0;;;;;;;;;;;;2;;0
FCV_1_190;14.06.2017 11:10;Jun 17;6;2017;42;2015 hyundai tuscon;0;0;1;0;175000;2,56;1;1;3;86,33;12;8,17;2;65;0;3;11571,72414;0
FCV_1_191;10.06.2017 01:17;Jun 17;6;2017;42;2016 hyundai Tuscon;0;0;1;0;;2,46;1;1;4;;0;34,83;4;45;1;2;22500;0
FCV_1_192;;;;;34;2016 Toyota Mirai;0;0;1;0;;;;;;79,01;0;9,9;4;55;0;2;;0
FCV_1_193;10.06.2017 08:20;Jun 17;6;2017;42;2016 Toyota Mirai;0;1;1;0;275000;1,67;1;0;4;171,94;6;2,39;1;65;0;1;7764,705882;0
FCV_1_194;;;;;3;2016 Toyota Mirai;;;;;;;;;;;;;;;;1;;0
FCV_1_195;08.07.2017 16:40;Jul 17;7;2017;42;2016 Toyota Mirai;0;0;0;0;125000;0;1;1;3;;0;20,46;4;;;4;14400;0
FCV_1_196;10.06.2017 11:13;Jun 17;6;2017;42;2017 Toyota Mirai;0;0;0;0;50000;2,81;1;0;3;432,06;2;;4;45;0;2;19500;0
FCV_1_197;;;;;2;-3;;;;;;;;;;;;;;;;1;;
FCV_1_198;10.06.2017 13:33;Jun 17;6;2017;42;2016 Toyota Mirai;0;0;1;0;175000;2,64;1;0;2;;0;18,77;2;65;0;2;14666,66667;0
FCV_1_199;10.06.2017 13:30;Jun 17;6;2017;42;2016 Toyota Mirai;0;0;0;0;225000;2,61;1;0;3;413,11;8;45,25;2;55;0;2;8666,666667;0
FCV_1_200;10.06.2017 18:04;Jun 17;6;2017;42;2017 Toyota Mirai;0;0;0;0;75000;2,95;0;0;2;78,14;1;21,82;2;45;1;3;13608;0
FCV_1_201;;;;;9;2017 Toyota Mirai;0;1;1;0;;;;;;;;;;;;3;;0
FCV_1_202;10.06.2017 21:16;Jun 17;6;2017;42;2015 Hyundai Tucson;0;0;0;0;275000;2,49;1;1;4;;0;16,62;4;45;0;2;16179,31034;0
FCV_1_203;11.06.2017 00:56;Jun 17;6;2017;42;2017 Hyundai  Tuscon;0;1;0;0;500000;0,72;1;1;4;125,12;200;26;5;55;0;4;20520;0
FCV_1_204;27.06.2017 10:35;Jun 17;6;2017;42;2015 Hyundai Tucson;0;0;1;0;375000;2,72;1;1;3;125,26;6;7,58;3;45;0;4;10181,81818;0
FCV_1_205;;;;;3;2016 Toyota Mirai;;;;;;;;;;;;;;;;1;;0
FCV_1_206;11.06.2017 13:01;Jun 17;6;2017;42;2017 Toyota Mirai;1;0;0;0;225000;2,42;1;1;4;466,58;0;5,58;2;65;0;2;8265;0
FCV_1_207;11.06.2017 13:22;Jun 17;6;2017;42;2016 Toyota Mirai;0;0;0;0;75000;2,51;0;0;2;323,3;2;51,6;1;35;0;2;14113,2;0
FCV_1_208;11.06.2017 15:29;Jun 17;6;2017;42;2017 Hyundi Tucson;0;1;0;0;425000;0,58;1;1;3;140,09;0;6,52;2;65;0;2;12564;0
FCV_1_209;11.06.2017 19:04;Jun 17;6;2017;42;2015 Hyundai  Tuscon;0;0;0;0;;2,77;1;1;4;395,73;1;5,82;2;65;1;3;10306,66667;0
FCV_1_210;11.06.2017 18:40;Jun 17;6;2017;42;2017 Toyota Mirai;1;0;1;0;325000;2,68;0;0;4;140,93;2;32,09;2;45;0;2;8250;0
FCV_1_211;27.06.2017 21:47;Jun 17;6;2017;42;2016 Toyota Mirai;0;0;0;0;175000;1,9;1;1;3;290,29;0;24,66;4;45;1;3;16860;0
FCV_1_212;11.06.2017 20:36;Jun 17;6;2017;42;2017 Toyota Mirai;1;1;0;0;225000;2,89;1;1;4;83,56;1;5,35;4;55;0;4;6000;0
FCV_1_213;11.06.2017 20:56;Jun 17;6;2017;42;2017 Toyota Mirai;0;0;0;0;;2,88;1;1;4;375,38;0;42,2;4;55;1;4;2400;0
FCV_1_214;11.06.2017 22:24;Jun 17;6;2017;42;2017 Toyota Mirai;0;0;1;0;;1,95;1;1;3;129,01;2;26,46;2;55;1;2;19800;0
FCV_1_215;11.06.2017 22:45;Jun 17;6;2017;42;2017 Toyota Mirai;0;0;0;0;225000;1,46;1;1;4;251,74;0;27,63;3;45;0;3;10600;0
FCV_1_216;12.06.2017 03:49;Jun 17;6;2017;42;2016 Toyota Mirai;0;0;1;0;50000;-1,76;1;0;4;346,59;0;4,5;3;55;0;3;10920;0
FCV_1_217;16.06.2017 16:25;Jun 17;6;2017;42;2014 Hyundai Tucson;0;1;0;0;125000;2,75;0;1;4;98,51;5;13,39;4;45;0;2;11272,72727;0
FCV_1_218;12.06.2017 09:58;Jun 17;6;2017;42;2017 Toyota Mirai;0;0;0;0;125000;1,53;0;0;3;104,78;24;13,96;1;45;0;1;14000;0
FCV_1_219;12.06.2017 10:38;Jun 17;6;2017;42;2015 Hyundai Tucson;0;0;0;0;175000;1,79;1;1;4;70,36;1;15,32;2;35;0;2;10838,70968;0
FCV_1_220;12.06.2017 13:01;Jun 17;6;2017;42;2016 Toyota Mirai;0;0;1;0;325000;;1;1;4;155,56;24;148,07;2;65;0;2;15789,47368;0
FCV_1_221;12.06.2017 10:47;Jun 17;6;2017;42;2015 Hyundai Tuscon;0;0;0;0;225000;;1;1;3;;12;12,36;4;55;;3;15567,31034;0
FCV_1_222;12.06.2017 11:04;Jun 17;6;2017;42;2017 Toyota Mirai;0;0;1;0;75000;1,73;1;1;4;203,66;0;15,01;4;35;0;3;9840;0
FCV_1_223;12.06.2017 11:37;Jun 17;6;2017;42;2015 Hyundai Tucson;0;0;1;0;75000;2,63;1;1;4;120,28;0;15,03;3;45;1;2;12631,57895;0
FCV_1_224;12.06.2017 12:00;Jun 17;6;2017;42;2017 Toyota Mirai;;;;;;;;;;;;;;;;1;;0
FCV_1_225;;;;;9;2016 Hyundai  Tuscon Fuel Cell;0;1;1;0;;;;;;;;;;;;4;;0
FCV_1_226;;;;;;;;;;;;;;;;;;;;;;1;;
FCV_1_227;12.06.2017 14:14;Jun 17;6;2017;42;2017 Toyota Mirai;0;0;1;0;375000;2,7;1;1;4;714,56;2;62,63;2;55;0;2;7500;0
FCV_1_228;12.06.2017 16:09;Jun 17;6;2017;42;2017 Toyota Mirai;0;0;1;0;75000;1,54;1;1;2;410,51;220;1,49;4;75;0;5;75000;0
FCV_1_229;;;;;-1;;;;;;;;;;;;;;;;;1;;
FCV_1_230;12.06.2017 16:10;Jun 17;6;2017;42;2017 Honda Clarity;0;0;1;0;325000;2,44;1;0;3;;0;5,17;1;35;0;1;13200;0
FCV_1_231;12.06.2017 16:40;Jun 17;6;2017;42;2017 Honda Clarity;0;0;0;0;75000;2,88;1;0;4;281,1;1;8,22;2;25;0;2;15000;0
FCV_1_232;12.06.2017 16:32;Jun 17;6;2017;42;2017 Honda Clarity;0;0;0;0;125000;1;1;1;4;409,57;2;4,82;4;45;0;3;7368;0
FCV_1_233;13.06.2017 09:17;Jun 17;6;2017;42;2017 Honda Clarity;0;0;0;0;225000;2,53;1;1;4;111,94;0;24,38;4;55;0;3;11760;0
FCV_1_234;29.06.2017 16:47;Jun 17;6;2017;42;2017 Honda Clarity;1;1;0;0;;0,32;1;1;;276,57;10;31,84;5;55;0;3;20913,6;0
FCV_1_235;12.06.2017 16:48;Jun 17;6;2017;42;2017 Toyota Mirai;;;;;;;;;;;;;;;;1;;0
FCV_1_236;12.06.2017 17:17;Jun 17;6;2017;42;2017 Honda Clarity;1;0;1;0;125000;2,87;1;1;3;118,69;2;12,97;1;65;0;1;12588;0
FCV_1_237;12.06.2017 17:44;Jun 17;6;2017;42;2017 Honda Clarity;0;0;0;0;225000;1,42;1;1;2;88,21;2;12,95;4;55;0;3;13845,6;0
FCV_1_238;29.06.2017 23:13;Jun 17;6;2017;42;2015 Hyundai Tucson;1;0;1;0;225000;2,59;1;0;3;67,99;2;26,23;4;65;0;3;18285,71429;0
FCV_1_239;12.06.2017 18:49;Jun 17;6;2017;42;2017 Toyota Mirai;0;0;0;0;;1,29;0;1;4;584,35;2;11,19;5;45;0;4;10320;0
FCV_1_240;12.06.2017 19:17;Jun 17;6;2017;42;2016 Hyundai Tucson;0;0;0;0;75000;;1;1;3;1189,23;10;15,81;2;65;0;2;15927,27273;0
FCV_1_241;12.06.2017 21:02;Jun 17;6;2017;42;2017 Honda Clarity;0;0;0;0;125000;2,76;1;1;3;81,5;1;3,32;1;55;1;1;5616;0
FCV_1_242;;;;;4;2016 Toyota Mirai;;;;;;;;;;;;;;;;1;;0
FCV_1_243;12.06.2017 23:10;Jun 17;6;2017;42;2015 Hyundai Tucson;0;0;0;0;325000;0,94;1;1;4;;0;20,18;2;55;0;2;15376,57143;0
FCV_1_244;13.06.2017 08:32;Jun 17;6;2017;42;2017 Toyota Mirai;1;0;1;0;175000;1,5;0;0;3;377,72;0;23,41;2;65;0;2;13580;0
FCV_1_245;16.06.2017 20:17;Jun 17;6;2017;42;2016 Hyundai Tucson;0;0;0;0;175000;2,79;1;0;2;98,88;1;9,65;1;65;0;1;6797;0
FCV_1_246;13.06.2017 14:17;Jun 17;6;2017;42;2017 Toyota Mirai;0;0;1;0;500000;2,92;0;1;4;;0;9,52;4;55;0;2;12000;0
FCV_1_247;13.06.2017 15:02;Jun 17;6;2017;42;2017 Honda Clarity;0;0;0;0;75000;0,89;1;0;2;447,83;1;4,52;2;65;0;2;14880;0
FCV_1_248;13.06.2017 17:34;Jun 17;6;2017;42;2017 Honda Clarity;1;1;0;0;125000;1,49;1;1;3;;0;32,1;4;65;0;4;21600;0
FCV_1_249;14.06.2017 09:24;Jun 17;6;2017;42;2016 Hyundai  Tucson;0;0;0;0;125000;0,89;1;1;3;243,44;0;22,07;2;55;0;3;14666,66667;0
FCV_1_250;14.06.2017 09:55;Jun 17;6;2017;42;2015 Hyundai Tuscon;0;0;0;0;175000;1,98;1;1;3;438;5;20,13;4;35;0;3;13333,33333;0
FCV_1_251;14.06.2017 11:04;Jun 17;6;2017;42;2017 Toyota Mirai;0;0;0;0;75000;2,78;0;0;3;236,77;2;14,89;1;35;0;1;20997;0
FCV_1_252;;;;;25;2016 Toyota Mirai;0;0;0;0;;;;;;;;58,09;5;55;0;5;;0
FCV_1_253;14.06.2017 14:52;Jun 17;6;2017;42;2017 Toyota Mirai;1;0;0;0;225000;2,46;1;1;4;289,67;0;33,88;6;45;0;3;14000;0
FCV_1_254;14.06.2017 18:45;Jun 17;6;2017;42;2017 Hyundai Tucson;1;0;0;0;500000;2,85;1;1;3;103,68;2;9,38;4;45;0;1;8907;0
FCV_1_255;15.06.2017 09:46;Jun 17;6;2017;42;2017 Honda Clarity;0;0;0;0;375000;2,78;1;1;4;141,37;0;27,22;2;65;0;3;17316;0
FCV_1_256;;;;;16;2016 Hyundai  Tucson;1;0;0;0;;;;;;;;;3;35;1;3;;0
FCV_1_258;16.06.2017 10:20;Jun 17;6;2017;42;2017 Toyota Mirai;0;0;1;0;125000;;1;1;3;;0;1,26;2;55;1;2;9942,857143;0
FCV_1_259;16.06.2017 15:58;Jun 17;6;2017;42;2017 Honda Clarity;0;1;0;0;125000;2,74;;1;3;473,66;6;11,81;4;45;0;4;18720;0
FCV_1_260;16.06.2017 15:58;Jun 17;6;2017;42;2016 Hyundai Tucson;0;0;0;0;175000;2,7;0;0;4;137,36;7;1,82;3;45;1;1;7000;0
FCV_1_261;17.06.2017 22:18;Jun 17;6;2017;42;2016 Toyota Mirai;0;0;0;0;175000;0,17;1;1;4;;0;19,97;2;65;0;2;13452;0
FCV_1_262;18.06.2017 18:52;Jun 17;6;2017;42;2015 Hyundai Tucson;0;0;0;0;175000;2,47;1;1;3;415,39;0;43,26;2;65;0;3;19800;0
FCV_1_263;20.06.2017 12:18;Jun 17;6;2017;42;2015 Hyundai Tucson;0;0;1;0;225000;2,76;0;0;4;788,46;1;24,94;2;35;0;3;12800;0
FCV_1_264;20.06.2017 16:24;Jun 17;6;2017;42;2016 Hyundai Tuscon;0;0;0;0;275000;1,61;0;1;3;241,52;0;33,59;3;55;1;3;13800;0
FCV_1_265;20.06.2017 22:19;Jun 17;6;2017;42;2017 Honda Clarity;0;1;0;0;125000;2,8;1;1;3;224,59;1;37,6;3;45;0;1;37800;0
FCV_1_267;21.06.2017 14:02;Jun 17;6;2017;42;-3;;;;;;;;;;;;;;;;1;;
FCV_1_268;21.06.2017 21:14;Jun 17;6;2017;42;2017 Toyota Mirai;0;0;0;0;325000;2,7;1;1;3;376,13;1;15,16;4;55;0;3;6000;0
FCV_1_269;23.06.2017 00:49;Jun 17;6;2017;42;2016 Toyota Mirai;1;0;0;0;175000;1,03;1;1;4;;0;23,25;2;45;1;2;17262;0
FCV_1_270;;;;;15;2017 Honda Clarity;0;1;0;0;;;;;;;;;3;55;1;3;;0
FCV_1_271;;;;;12;2017 Toyota Mirai;1;0;0;0;;;;;;;;;;;;1;;0
FCV_1_272;22.06.2017 16:43;Jun 17;6;2017;42;2017 Honda Clarity;0;0;0;0;;0;1;1;3;936,95;0;28,37;2;65;0;3;15471;0
FCV_1_273;22.06.2017 16:18;Jun 17;6;2017;42;2017 Honda Clarity;;;;;;;;;;;;;;;;1;;0
FCV_1_274;;;;;35;2017 Toyota Mirai;0;0;0;0;;;;;;;0;14,82;5;35;0;2;;0
FCV_1_275;22.06.2017 16:35;Jun 17;6;2017;42;2016 Toyota Mirai;0;1;0;0;500000;2,53;1;1;4;154,72;24;2,94;2;65;0;2;8400;0
FCV_1_276;22.06.2017 16:41;Jun 17;6;2017;42;2017 Toyota Mirai;0;0;1;0;175000;2,63;1;0;4;201,25;0;17,01;4;45;0;2;7400;0
FCV_1_277;22.06.2017 16:50;Jun 17;6;2017;42;2016 Toyota Mirai;0;0;1;1;125000;0,31;1;1;4;675,24;1;14,16;4;55;0;4;18075;0
FCV_1_278;22.06.2017 16:49;Jun 17;6;2017;42;2016 Toyota Mirai;0;0;1;0;425000;2,65;1;1;3;99,03;0;;4;55;0;4;8932;0
FCV_1_279;22.06.2017 16:56;Jun 17;6;2017;42;2016 Toyota Mirai;0;1;0;0;125000;2,41;1;1;4;326,38;0;14,95;4;55;0;2;10200;0
FCV_1_280;;;;;;;;;;;;;;;;;;;;;;1;;
FCV_1_281;22.06.2017 17:00;Jun 17;6;2017;42;2017 Toyota Mirai;0;0;1;0;125000;2,82;1;1;4;333,25;0;11,91;2;65;0;2;2880;0
FCV_1_282;;;;;28;2016 Toyota Mirai;0;0;0;0;;;;;;;12;47,46;3;35;0;4;;0
FCV_1_283;22.06.2017 16:35;Jun 17;6;2017;42;2017 Toyota Mirai;;;;;;;;;;;;;;;;1;;0
FCV_1_284;22.06.2017 16:57;Jun 17;6;2017;42;2017 Toyota Mirai;0;0;1;0;275000;2,36;1;1;2;222,46;0;18,1;3;55;0;3;11223;0
FCV_1_285;22.06.2017 17:11;Jun 17;6;2017;42;2017 Toyota Mirai;0;0;0;0;500000;2,74;1;1;3;;0;18,86;3;65;0;3;9000;0
FCV_1_286;22.06.2017 18:08;Jun 17;6;2017;42;2016 Toyota Mirai;0;0;0;0;125000;2,74;0;0;2;369,91;9;6,16;2;55;0;2;12750;0
FCV_1_287;22.06.2017 17:22;Jun 17;6;2017;42;2016 Hyundai Tucson;0;0;0;0;500000;2,7;1;1;4;141,3;6;;2;75;0;2;6400;0
FCV_1_288;;;;;9;2017 Toyota Mirai;0;0;0;0;;;;;;;;;;;;3;;0
FCV_1_289;22.06.2017 17:19;Jun 17;6;2017;42;2016 Toyota Mirai;0;0;0;0;125000;2,77;1;1;2;385,47;0;;3;45;0;3;10800;0
FCV_1_290;22.06.2017 17:46;Jun 17;6;2017;42;2016 Toyota Mirai;0;0;0;0;125000;2,33;1;1;3;;0;34,98;3;65;0;3;12000;0
FCV_1_291;;;;;3;2017 Toyota Mirai;;;;;;;;;;;;;;;;1;;0
FCV_1_292;22.06.2017 17:07;Jun 17;6;2017;42;2017 Toyota Mirai;;;;;;;;;;;;;;;;1;;0
FCV_1_293;22.06.2017 17:44;Jun 17;6;2017;42;2017 Toyota Mirai;0;0;0;0;;2,01;0;0;4;95,26;5;15,74;1;35;1;1;16933,5;0
FCV_1_294;;;;;;;;;;;;;;;;;;;;;;1;;
FCV_1_295;22.06.2017 18:25;Jun 17;6;2017;42;2016 Hyundai Tucson;0;0;0;0;50000;1,83;1;1;3;;0;28,97;2;65;0;2;9787,428571;0
FCV_1_296;22.06.2017 17:48;Jun 17;6;2017;42;2016 Toyota Mirai;;;;;;;;;;;;;;;;1;;0
FCV_1_297;22.06.2017 18:14;Jun 17;6;2017;42;2017 Toyota Mirai;1;1;0;0;125000;2,82;1;1;4;146,6;0;51,08;4;45;0;2;21600;0
FCV_1_298;;;;;35;2017 Toyota Mirai;0;0;0;0;;;;;;108,42;3;10,32;2;45;0;2;;0
FCV_1_299;22.06.2017 22:37;Jun 17;6;2017;42;2016 Toyota Mirai;1;0;1;0;175000;2,59;0;1;4;138,53;4;7,71;2;55;0;2;8842,105263;0
FCV_1_300;22.06.2017 18:56;Jun 17;6;2017;42;2016 Toyota Mirai;0;0;1;0;175000;2,88;1;1;3;;0;44,15;3;35;0;2;19090,90909;0
FCV_1_301;;;;;6;2017 Honda Clarity;;;;;;;;;;;;;;;;3;;0
FCV_1_302;;;;;12;2014 Hyundai Tucson;0;0;0;0;;;;;;;;;;;;3;;0
FCV_1_303;;;;;9;2016 Toyota Mirai;0;0;1;0;;;;;;;;;;;;3;;0
FCV_1_304;22.06.2017 20:12;Jun 17;6;2017;42;2016 Toyota Mirai;0;0;0;0;175000;-3;0;1;2;96,53;5;9,32;6;45;0;5;17850;0
FCV_1_305;22.06.2017 20:57;Jun 17;6;2017;42;2017 Toyota Mirai;0;0;0;0;75000;-0,39;1;1;4;136,49;0;28,64;2;55;;2;13500;0
FCV_1_307;;;;;;;;;;;;;;;;;;;;;;1;;
FCV_1_308;22.06.2017 21:48;Jun 17;6;2017;42;2016 Toyota Mirai;0;0;0;0;225000;-3;1;1;3;1061,13;5;11,5;4;45;0;3;15428,57143;0
FCV_1_309;22.06.2017 22:04;Jun 17;6;2017;42;2017 Toyota Mirai;0;0;0;0;275000;2,68;1;1;4;463,83;55;42,24;4;55;0;4;23082;0
FCV_1_310;;;;;6;2016 Toyota Mirai;;;;;;;;;;;;;;;;3;;0
FCV_1_311;22.06.2017 22:02;Jun 17;6;2017;42;2016 Toyota Mirai;1;0;0;0;125000;2,67;1;1;4;155,59;0;34,81;4;45;0;4;11368,42105;0
FCV_1_312;;;;;31;2017 Toyota Mirai;0;0;0;0;;;;;;381,71;10;4,03;3;45;0;1;;0
FCV_1_313;22.06.2017 22:29;Jun 17;6;2017;42;2017 Toyota Mirai;;;;;;;;;;;;;;;;1;;0
FCV_1_314;;;;;3;2017 Toyota Mirai;;;;;;;;;;;;;;;;1;;0
FCV_1_315;;;;;3;2017 Toyota Mirai;;;;;;;;;;;;;;;;1;;0
FCV_1_316;;;;;18;2016 Hyundai  Tucson;0;0;0;0;;;;;;;;;3;35;0;2;;0
FCV_1_317;23.06.2017 00:43;Jun 17;6;2017;42;2016 Toyota Mirai;0;0;1;0;75000;2,06;0;0;3;494,94;1;10,38;1;65;0;1;9688,8;0
FCV_1_318;;;;;4;2017 Toyota Mirai;;;;;;;;;;;;;;;;1;;0
FCV_1_319;23.06.2017 04:44;Jun 17;6;2017;42;2016 Toyota Mirai;0;0;1;0;175000;1,68;1;1;2;675,33;12;31,63;2;45;0;2;21818,18182;0
FCV_1_320;;;;;24;2016 Toyota Mirai;0;0;1;0;;;;;;;;22,38;5;45;0;3;;0
FCV_1_321;23.06.2017 09:18;Jun 17;6;2017;42;2017 Toyota Mirai;0;0;0;0;;0,22;0;0;3;284,22;0;11,02;4;45;0;3;8379;0
FCV_1_322;23.06.2017 09:49;Jun 17;6;2017;42;2016 Toyota Mirai;0;1;0;0;125000;2,78;1;1;3;28,94;1;24,86;6;55;0;5;12240;0
FCV_1_323;;;;;3;2012 Mercedes Benz FCell;;;;;;;;;;;;;;;;1;;0
FCV_1_324;23.06.2017 09:38;Jun 17;6;2017;42;2017 Toyota Mirai;0;0;0;0;175000;-2,66;1;1;4;1043,44;25;4,57;1;55;0;2;12400;0
FCV_1_325;23.06.2017 09:46;Jun 17;6;2017;42;2016 Toyota Mirai;0;1;0;0;500000;2,66;1;1;4;250,56;2;11,96;4;65;0;3;9853,846154;0
FCV_1_326;23.06.2017 09:45;Jun 17;6;2017;42;2016 Toyota Mirai;0;0;0;0;175000;2,9;1;1;2;;0;15,37;7;35;1;3;12600;0
FCV_1_327;23.06.2017 10:20;Jun 17;6;2017;42;2016 Toyota Mirai;1;0;0;0;75000;2,93;1;1;3;127,9;20;2,06;4;55;0;2;14117,64706;0
FCV_1_328;23.06.2017 10:28;Jun 17;6;2017;42;2017 Toyota Mirai;0;0;0;0;75000;2,85;0;0;3;;0;13,87;1;25;1;3;10380;0
FCV_1_329;25.06.2017 19:43;Jun 17;6;2017;42;2017 Toyota Mirai;1;0;0;0;125000;2,77;1;1;4;83,29;1;13,37;3;45;0;2;13760,4;0
FCV_1_330;25.06.2017 08:52;Jun 17;6;2017;42;2016 Toyota Mirai;0;1;1;0;;0,66;1;1;3;482,92;8;4,08;4;45;0;5;14999,25;0
FCV_1_331;23.06.2017 12:29;Jun 17;6;2017;42;2016 Toyota Mirai;0;0;1;0;;2,74;1;1;4;74,98;0;6,41;4;55;0;3;15000;0
FCV_1_332;23.06.2017 13:00;Jun 17;6;2017;42;2016 Toyota Mirai;0;1;0;0;125000;2,96;1;1;3;426,38;0;29,95;3;55;0;3;15921,6;0
FCV_1_333;23.06.2017 12:55;Jun 17;6;2017;42;2017 Toyota Mirai;0;1;0;0;;-3;0;1;3;511,37;0;;2;55;0;3;9000;0
FCV_1_334;23.06.2017 12:50;Jun 17;6;2017;42;2017 Toyota Mirai;0;0;1;0;75000;2,59;1;1;3;282,88;0;0,83;4;35;0;2;8400;0
FCV_1_335;23.06.2017 14:30;Jun 17;6;2017;42;2017 Toyota Mirai;0;1;0;0;425000;2,82;1;1;4;471,91;0;0,28;4;45;0;3;15592;0
FCV_1_336;;;;;6;2017 Toyota Mirai;0;0;0;0;;;;;;;;;;;;1;;0
FCV_1_337;23.06.2017 15:28;Jun 17;6;2017;42;2017 Toyota Mirai;0;1;0;0;75000;2,61;1;1;4;76,32;0;0,48;3;45;1;2;15600;0
FCV_1_338;23.06.2017 15:35;Jun 17;6;2017;42;2016 Toyota Mirai;1;1;0;0;125000;1,79;1;1;3;279,53;0;17,62;6;55;1;5;13200;0
FCV_1_339;27.06.2017 16:39;Jun 17;6;2017;42;2016 Toyota Mirai;0;0;0;0;;2,48;1;1;3;;0;;2;75;0;2;11647,05882;0
FCV_1_340;23.06.2017 18:15;Jun 17;6;2017;42;2016 Toyota Mirai;0;0;1;0;375000;1,75;1;1;2;;0;55,85;1;75;0;2;19894,73684;0
FCV_1_341;23.06.2017 23:11;Jun 17;6;2017;42;2017 Toyota Mirai;0;0;1;0;225000;0;1;1;4;793,93;3;3,04;4;65;0;3;9046,5;0
FCV_1_342;23.06.2017 22:19;Jun 17;6;2017;42;2016 Toyota Mirai;0;1;0;0;175000;2,46;1;1;3;;0;18,85;2;55;1;4;14177,14286;0
FCV_1_343;24.06.2017 00:55;Jun 17;6;2017;42;2017 Toyota Mirai;0;0;0;0;125000;1,88;1;1;4;819,01;1;9,43;3;75;0;4;5000;0
FCV_1_344;;;;;10;2016 Toyota Mirai;0;0;0;0;;;;;;;;;;;;5;;0
FCV_1_345;24.06.2017 07:53;Jun 17;6;2017;42;2017 Toyota Mirai;;;;;;;;;;;;;;;;1;;0
FCV_1_346;24.06.2017 09:21;Jun 17;6;2017;42;2016 Toyota Mirai;0;1;0;0;500000;2,68;1;1;4;;0;8,19;2;65;0;2;8367;0
FCV_1_347;;;;;20;2017 Toyota Mirai;0;0;0;0;;;;;;;;;1;65;0;2;;0
FCV_1_348;;;;;25;2017 Toyota Mirai;1;0;1;0;;;;;;;;7,3;5;75;0;5;;0
FCV_1_349;;;;;;;;;;;;;;;;;;;;;;1;;
FCV_1_350;24.06.2017 13:02;Jun 17;6;2017;42;2016 Toyota Mirai;0;0;0;0;75000;2,55;0;0;3;131,35;3;18,1;1;55;0;1;13542,85714;0
FCV_1_351;24.06.2017 13:40;Jun 17;6;2017;42;2016 Toyota Mirai;;;;;;;;;;;;;;;;1;;0
FCV_1_352;24.06.2017 16:46;Jun 17;6;2017;42;2016 Toyota Mirai;0;0;0;0;75000;2,63;0;0;4;62,62;17000;;5;55;0;2;21318;0
FCV_1_353;24.06.2017 17:29;Jun 17;6;2017;42;2016 Toyota Mirai;0;0;0;0;225000;2,7;1;1;2;256,05;0;34,55;3;45;0;4;19500;0
FCV_1_354;;;;;3;2017 Toyota Mirai;;;;;;;;;;;;;;;;1;;0
FCV_1_355;24.06.2017 22:27;Jun 17;6;2017;42;2016 Hyundai Tucson;1;1;0;0;225000;2,64;1;1;4;941,92;2;1,66;5;65;0;3;11460;0
FCV_1_356;25.06.2017 09:50;Jun 17;6;2017;42;2017 Toyota Mirai;0;0;0;0;275000;2,66;1;1;4;220,91;0;14,62;3;35;0;2;14400;0
FCV_1_357;25.06.2017 11:13;Jun 17;6;2017;42;2016 Toyota Mirai;;;;;175000;2,8;1;1;4;;0;2,29;1;45;1;1;7696,8;0
FCV_1_358;;;;;41;2017 Toyota Mirai;0;0;0;0;125000;1,92;1;0;3;345,69;1;22,15;4;55;0;1;;0
FCV_1_359;;;;;3;2016 Toyota Mirai;;;;;;;;;;;;;;;;1;;0
FCV_1_360;25.06.2017 14:36;Jun 17;6;2017;42;2015 Hyundai Tucson;0;0;0;0;475000;2,65;1;1;3;273,26;0;40,46;3;55;0;2;15600;0
